Age,Gender,Physical_Activity_Level,Diet_Type,BMI,Caffeine_Intake_mg,Water_Intake_liters,Screen_Time_Hours,Daily_Steps,Calories_Burned,Resting_Heart_Rate,Daily_Sleep_Hours,Deep_Sleep_Hours,Sleep_Quality_Score,Daily_Stress_Level
0.47058823529411764,1,1,0,0.3707317073170734,0.1452054794520548,0.5555555555555556,0.5666666666666668,0.1843570442296557,0.2688796680497925,0.4444444444444444,0.4864864864864864,0.6666666666666665,0.4769230769230769,2
0.9411764705882354,1,2,0,0.17560975609756102,0.136986301369863,0.3777777777777778,0.525,0.2656897242884504,0.362655601659751,0.0888888888888888,0.4729729729729729,0.18518518518518517,0.3230769230769231,2
0.5098039215686275,0,2,0,0.24390243902439035,0.052054794520547946,0.24444444444444446,0.05833333333333335,0.12908110997282973,0.37468879668049787,0.3111111111111111,0.6216216216216214,0.29629629629629634,0.6615384615384615,1
0.8039215686274509,1,2,0,0.0,0.3424657534246575,0.4444444444444445,0.4083333333333333,0.37107478508752395,0.40497925311203314,0.2666666666666666,0.3783783783783783,0.5555555555555556,0.46153846153846156,2
0.5294117647058824,2,2,1,0.6780487804878049,0.31917808219178084,0.5333333333333332,0.525,0.2990067257583181,0.6091286307053942,0.5777777777777777,0.45945945945945943,0.18518518518518517,0.4,2
0.2941176470588236,0,2,0,0.6780487804878049,0.29726027397260274,0.35555555555555557,0.6166666666666667,0.41882321500155895,0.608298755186722,0.4222222222222223,0.45945945945945943,0.18518518518518517,0.36923076923076925,2
0.27450980392156865,1,2,0,0.1658536585365854,0.15342465753424658,0.4888888888888889,0.5083333333333333,0.3493385595296423,0.537344398340249,0.22222222222222232,0.4729729729729729,0.4074074074074074,0.46153846153846156,2
0.9019607843137255,0,1,1,0.3219512195121953,0.11917808219178082,0.5111111111111111,0.5166666666666666,0.33080931807046454,0.4352697095435684,0.1777777777777778,0.46729068518059336,0.2222222222222222,0.41538461538461546,2
0.9803921568627451,0,2,0,0.3853658536585366,0.2397260273972603,0.6444444444444444,0.3666666666666667,0.42496993452407467,0.4099585062240663,0.22222222222222232,0.5405405405405405,0.25925925925925924,0.5538461538461539,1
0.8431372549019608,0,1,0,0.18048780487804883,0.4712328767123288,0.3777777777777778,0.475,0.11701037815687497,0.2933609958506224,0.37777777777777777,0.29729729729729726,0.4074074074074074,0.4,2
1.0,1,2,0,0.024390243902439046,0.5958904109589042,0.24444444444444446,0.9583333333333334,0.17059373747271833,0.13817427385892117,0.3555555555555556,0.21621621621621612,0.1111111111111111,0.13846153846153847,0
0.03921568627450983,1,1,0,0.3268292682926829,0.5013698630136987,0.4222222222222222,0.6666666666666666,0.07536412631954033,0.24024896265560164,0.711111111111111,0.3513513513513512,0.2222222222222222,0.3538461538461538,0
0.7058823529411765,0,2,0,0.30243902439024384,0.3767123287671233,0.7555555555555555,0.4916666666666667,0.2282303683577569,0.4095435684647302,0.4666666666666668,0.5405405405405405,0.5185185185185186,0.6000000000000001,2
0.9803921568627451,0,2,0,0.2878048780487804,0.47534246575342465,0.13333333333333336,0.5666666666666668,0.26533339272192774,0.2871369294605809,0.4666666666666668,0.2432432432432432,0.4074074074074074,0.24615384615384617,2
0.11764705882352944,0,2,2,0.40975609756097564,0.030136986301369864,0.022222222222222227,0.43333333333333335,0.30061021780767005,0.41078838174273863,0.2666666666666666,0.608108108108108,0.48148148148148145,0.5230769230769231,2
0.3921568627450981,0,2,0,0.6439024390243903,0.12602739726027398,0.4222222222222222,0.43333333333333335,0.34007393880005343,0.47925311203319504,0.5111111111111111,0.635135135135135,0.5925925925925926,0.49230769230769234,1
0.1568627450980392,0,2,0,0.30731707317073187,0.38082191780821917,0.3777777777777778,0.6166666666666667,0.4341900138078482,0.47966804979253114,0.22222222222222232,0.41891891891891875,0.3703703703703703,0.4,2
0.7450980392156864,0,0,0,0.4,0.2493150684931507,0.39999999999999997,0.29166666666666663,0.4626519976838448,0.4593360995850622,0.24444444444444446,0.43243243243243235,0.18518518518518517,0.41538461538461546,1
0.33333333333333337,1,0,0,0.5073170731707316,0.3424657534246575,0.39999999999999997,0.3916666666666667,0.39347913233263554,0.5821576763485476,0.4444444444444444,0.33783783783783783,0.25925925925925924,0.3230769230769231,1
0.05882352941176472,0,2,1,0.47317073170731716,0.473972602739726,0.6222222222222222,0.13333333333333333,0.3857734622065832,0.558091286307054,0.4222222222222223,0.7027027027027025,0.6296296296296295,0.7384615384615385,1
0.47058823529411764,0,2,0,0.24390243902439035,0.44246575342465755,0.4444444444444445,0.5750000000000001,0.43044853235936037,0.33153526970954356,0.33333333333333326,0.2702702702702702,0.07407407407407407,0.18461538461538463,1
0.2549019607843137,0,2,0,0.3853658536585366,0.049315068493150684,0.6000000000000001,0.6416666666666666,0.26809496236247826,0.5157676348547717,0.33333333333333326,0.4054054054054054,0.18518518518518517,0.3846153846153847,1
0.9607843137254902,0,1,0,0.47317073170731716,0.27534246575342464,0.0,0.5416666666666666,0.20315353436372546,0.4385892116182572,0.6000000000000001,0.22972972972972971,0.3333333333333333,0.3230769230769231,0
0.1568627450980392,1,2,0,0.14634146341463417,0.08356164383561644,0.35555555555555557,0.3666666666666667,0.3803839472629282,0.27800829875518673,0.15555555555555545,0.2702702702702702,0.07407407407407407,0.2923076923076923,1
0.4901960784313726,0,0,0,0.6146341463414636,0.1136986301369863,0.28888888888888886,0.4083333333333333,0.3507193443499176,0.5987551867219916,0.3555555555555556,0.6216216216216214,0.29629629629629634,0.5692307692307693,2
0.019607843137254943,0,2,1,0.6439024390243903,0.0,0.044444444444444425,0.45000000000000007,0.25504431873858624,0.6908713692946058,0.4444444444444444,0.43243243243243235,0.2222222222222222,0.46153846153846156,1
0.37254901960784315,1,2,0,0.2243902439024391,0.3013698630136986,0.4666666666666666,0.6416666666666666,0.2692975813994922,0.35518672199170126,0.3111111111111111,0.4999999999999999,0.18518518518518517,0.4,1
0.5294117647058824,1,1,0,0.40487804878048783,0.0,0.4222222222222222,0.6333333333333333,0.26644692886731103,0.31037344398340244,0.3999999999999999,0.43243243243243235,0.5185185185185186,0.41538461538461546,1
0.9019607843137255,1,1,0,0.4926829268292684,0.3547945205479452,0.35555555555555557,0.11666666666666667,0.16756491915727584,0.5244813278008298,0.6888888888888889,0.6216216216216214,0.5185185185185186,0.6615384615384615,1
0.11764705882352944,1,1,0,0.2585365853658538,0.552054794520548,0.4222222222222222,0.2333333333333333,0.09995100440960313,0.45352697095435685,0.4666666666666668,0.4054054054054054,0.18518518518518517,0.5076923076923077,2
0.8431372549019608,1,2,1,0.45853658536585373,0.3821917808219178,0.4666666666666666,0.5083333333333333,0.2496548037949312,0.3742738589211618,0.4666666666666668,0.527027027027027,0.2222222222222222,0.3384615384615385,1
0.13725490196078433,1,2,0,0.4,0.28356164383561644,0.6222222222222222,0.1416666666666667,0.1719299808471783,0.3439834024896265,0.5777777777777777,0.3918918918918919,0.3703703703703703,0.5076923076923077,1
0.9019607843137255,0,2,0,0.07804878048780495,0.589041095890411,0.5555555555555556,0.6083333333333334,0.4067524831856042,0.3634854771784232,0.24444444444444446,0.28378378378378366,0.29629629629629634,0.4307692307692308,2
0.6666666666666666,0,2,0,0.4536585365853659,0.3410958904109589,0.5111111111111111,0.3583333333333333,0.34702240434724513,0.33734439834024893,0.3999999999999999,0.3513513513513512,0.4074074074074074,0.5230769230769231,2
0.2549019607843137,0,2,0,0.15121951219512197,0.0958904109589041,0.8444444444444443,0.5666666666666668,0.3669324306266981,0.5493775933609959,0.1777777777777778,0.3918918918918919,0.44444444444444436,0.4461538461538461,1
0.3137254901960784,0,2,0,0.5512195121951221,0.29863013698630136,0.31111111111111106,0.42499999999999993,0.19722952207028638,0.47925311203319504,0.4666666666666668,0.2702702702702702,0.44444444444444436,0.4461538461538461,1
0.6862745098039217,1,2,0,0.23414634146341473,0.6753424657534247,0.19999999999999996,0.4,0.3773105875016703,0.4195020746887967,0.4222222222222223,0.2702702702702702,0.3703703703703703,0.5692307692307693,2
0.9607843137254902,1,2,0,0.3365853658536585,0.049315068493150684,0.6444444444444444,0.19166666666666662,0.2905438510534052,0.45684647302904563,0.3111111111111111,0.43243243243243235,0.2222222222222222,0.5076923076923077,1
0.7647058823529412,0,2,1,0.6341463414634146,0.0,0.7777777777777777,0.29999999999999993,0.2469823170460113,0.5161825726141078,0.48888888888888893,0.7297297297297297,0.29629629629629634,0.6153846153846154,1
0.05882352941176472,1,0,0,0.46341463414634154,0.4,0.3333333333333333,0.3916666666666667,0.6475880807090998,0.5713692946058091,0.288888888888889,0.4864864864864864,0.18518518518518517,0.5538461538461539,1
0.019607843137254943,2,1,1,0.15609756097560978,0.2273972602739726,0.6888888888888889,0.3833333333333333,0.053405193532582065,0.18381742738589213,0.4222222222222223,0.43243243243243235,0.5185185185185186,0.5230769230769231,1
0.09803921568627455,0,1,2,0.1658536585365854,0.1643835616438356,0.35555555555555557,0.5666666666666668,0.14556144492450224,0.2029045643153527,0.3555555555555556,0.527027027027027,0.5555555555555556,0.3846153846153847,2
0.8039215686274509,0,2,2,0.24878048780487816,0.015068493150684932,0.5555555555555556,0.2833333333333333,0.2881386129793773,0.4228215767634855,0.3765372774881004,0.4729729729729729,0.1481481481481482,0.49230769230769234,1
0.05882352941176472,2,2,1,0.4439024390243903,0.0,0.5555555555555556,0.4083333333333333,0.4073315219812035,0.6286307053941909,0.11111111111111116,0.5405405405405405,0.5555555555555556,0.6153846153846154,1
0.5490196078431373,1,1,0,0.4341463414634147,0.0,0.3333333333333333,0.7333333333333334,0.19317625050109127,0.5112033195020746,0.4666666666666668,0.527027027027027,0.5555555555555556,0.4,0
0.33333333333333337,1,2,2,0.20000000000000007,0.6054794520547945,0.7777777777777777,0.5916666666666667,0.3198521223998931,0.35601659751037346,0.4222222222222223,0.43243243243243235,0.5185185185185186,0.6153846153846154,1
0.4901960784313726,0,2,0,0.13658536585365866,0.27123287671232876,0.7999999999999998,0.44166666666666665,0.33677787180971896,0.3431535269709543,0.2666666666666666,0.44594594594594583,0.44444444444444436,0.4307692307692308,2
0.8431372549019608,1,2,0,0.41951219512195126,0.0,0.26666666666666666,0.11666666666666667,0.3651062313482696,0.6244813278008299,0.288888888888889,0.5675675675675674,0.48148148148148145,0.6000000000000001,1
0.6470588235294118,0,2,1,0.3317073170731709,0.5164383561643836,0.4888888888888889,0.13333333333333333,0.3109438332368269,0.3663900414937759,0.5111111111111111,0.4999999999999999,0.29629629629629634,0.6307692307692307,1
0.17647058823529416,1,2,0,0.7853658536585367,0.5273972602739726,0.6000000000000001,0.5499999999999999,0.23892031535343639,0.4601659751037344,0.7555555555555555,0.44594594594594583,0.1481481481481482,0.4307692307692308,2
0.6862745098039217,0,1,0,0.3707317073170734,0.526027397260274,0.1111111111111111,0.5666666666666668,0.10133178922987839,0.3921161825726141,0.6000000000000001,0.41891891891891875,0.1481481481481482,0.3846153846153847,0
0.2549019607843137,0,1,0,0.721951219512195,0.1863013698630137,0.4444444444444445,0.008333333333333331,0.05206895015812213,0.5730290456431535,0.6222222222222222,0.5540540540540538,0.4074074074074074,0.676923076923077,1
0.5882352941176471,0,1,0,0.13658536585365866,0.21780821917808219,0.15555555555555556,0.5583333333333332,0.19544786423767313,0.09999999999999998,0.22222222222222232,0.33783783783783783,0.1481481481481482,0.2923076923076923,2
0.9215686274509803,1,2,1,0.05853658536585371,0.3013698630136986,0.5555555555555556,0.29999999999999993,0.3472005701305064,0.3630705394190871,0.15555555555555545,0.527027027027027,0.1481481481481482,0.46153846153846156,1
0.27450980392156865,1,2,2,0.14634146341463417,0.5616438356164384,0.4666666666666666,0.33333333333333337,0.2740635161017327,0.24647302904564317,0.37777777777777777,0.28378378378378366,0.25925925925925924,0.3076923076923077,2
0.13725490196078433,0,2,2,0.370117342235731,0.1589041095890411,0.3777777777777778,0.6,0.24720502427508795,0.40539419087136924,0.4666666666666668,0.44594594594594583,0.6296296296296295,0.6307692307692307,1
0.2549019607843137,1,2,1,0.7073170731707318,0.1178082191780822,0.15555555555555556,0.5666666666666668,0.3328136831321545,0.5767634854771784,0.4666666666666668,0.4729729729729729,0.6296296296296295,0.4,1
0.43137254901960786,0,2,1,0.2146341463414635,0.41643835616438357,0.3333333333333333,0.4,0.18591599483319227,0.24024896265560164,0.3555555555555556,0.2702702702702702,0.3703703703703703,0.3846153846153847,1
0.7647058823529412,0,2,0,0.2780487804878048,0.5219178082191781,0.5333333333333332,0.5583333333333332,0.21656050955414013,0.22780082987551864,0.5333333333333334,0.31081081081081074,0.18518518518518517,0.2153846153846154,2
0.3921568627450981,0,1,0,0.13658536585365866,0.263013698630137,0.4444444444444445,0.3416666666666667,0.13228809407153358,0.2921161825726141,0.3555555555555556,0.608108108108108,0.6666666666666665,0.6307692307692307,1
0.2941176470588236,0,0,0,0.014634146341463539,0.410958904109589,0.6666666666666665,0.24999999999999997,0.9052158033049753,0.5157676348547717,0.0,0.43243243243243235,0.44444444444444436,0.5692307692307693,1
0.8627450980392156,1,2,1,0.5073170731707316,0.2958904109589041,0.6444444444444444,0.6749999999999999,0.3520555877243775,0.38008298755186726,0.3999999999999999,0.4729729729729729,0.29629629629629634,0.4,2
0.33333333333333337,0,2,2,0.40975609756097564,0.2219178082191781,0.6444444444444444,0.6916666666666668,0.3282704556589907,0.35560165975103736,0.37777777777777777,0.28378378378378366,0.07407407407407407,0.3846153846153847,1
0.9019607843137255,0,2,2,0.36585365853658536,0.10273972602739725,0.35555555555555557,0.2833333333333333,0.2074740546078126,0.4473029045643154,0.4222222222222223,0.3648648648648648,0.29629629629629634,0.4769230769230769,1
0.4509803921568628,1,2,1,0.370117342235731,0.03561643835616438,0.4888888888888889,0.30833333333333335,0.22863124137009488,0.3443983402489626,0.22222222222222232,0.5945945945945946,0.5185185185185186,0.6153846153846154,1
0.4901960784313726,0,2,2,0.6878048780487805,0.14657534246575343,0.26666666666666666,0.6,0.43258652175849627,0.4099585062240663,0.33333333333333326,0.5675675675675674,0.5185185185185186,0.5692307692307693,1
0.47058823529411764,1,1,0,0.2682926829268294,0.0726027397260274,0.2222222222222222,0.275,0.10275711549596898,0.22323651452282156,0.37777777777777777,0.5135135135135134,0.29629629629629634,0.49230769230769234,1
0.8627450980392156,1,0,0,0.46829268292682935,0.3315068493150685,0.6444444444444444,0.5833333333333334,0.5884370406663401,0.5871369294605808,0.0888888888888888,0.527027027027027,0.5555555555555556,0.5076923076923077,2
0.7843137254901961,1,2,2,0.08292682926829265,0.5232876712328767,0.24444444444444446,0.20000000000000004,0.3644826511068549,0.38174273858921165,0.3555555555555556,0.5945945945945946,0.5925925925925926,0.5538461538461539,1
0.5490196078431373,0,1,0,0.3268292682926829,0.3150684931506849,0.2222222222222222,0.3583333333333333,0.10551868513651953,0.3879668049792531,0.288888888888889,0.43243243243243235,0.25925925925925924,0.5230769230769231,2
0.27450980392156865,1,1,2,0.42439024390243907,0.08356164383561644,0.4666666666666666,0.6166666666666667,0.09968375573471115,0.4435684647302905,0.5555555555555556,0.45945945945945943,0.48148148148148145,0.49230769230769234,2
0.8627450980392156,0,2,0,0.4292682926829269,0.44931506849315067,0.39999999999999997,0.21666666666666665,0.15812213264442565,0.35726141078838175,0.5777777777777777,0.43243243243243235,0.48148148148148145,0.6153846153846154,1
0.0,0,2,0,0.39512195121951244,0.33424657534246577,0.4222222222222222,0.29166666666666663,0.20346532448443277,0.4344398340248962,0.37777777777777777,0.3918918918918919,0.48148148148148145,0.6153846153846154,2
0.47058823529411764,1,2,0,0.46341463414634154,0.37534246575342467,0.8444444444444443,0.4916666666666667,0.36403723664870163,0.47593360995850625,0.4222222222222223,0.2567567567567568,0.2222222222222222,0.3230769230769231,2
0.11764705882352944,1,0,0,0.14634146341463417,0.16712328767123288,0.26666666666666666,0.04166666666666666,0.5204222529063294,0.38547717842323653,0.0,0.5135135135135134,0.6666666666666665,0.6461538461538462,1
0.1568627450980392,0,2,0,0.40487804878048783,0.5068493150684932,0.5333333333333332,0.43333333333333335,0.3712974923166006,0.36099585062240663,0.4444444444444444,0.5405405405405405,0.7037037037037037,0.6153846153846154,1
0.4509803921568628,1,2,2,0.3902439024390244,0.5054794520547945,0.4666666666666666,0.6583333333333333,0.17059373747271833,0.42987551867219914,0.5555555555555556,0.5405405405405405,0.5555555555555556,0.49230769230769234,2
0.0,0,2,0,0.40975609756097564,0.2356164383561644,0.6222222222222222,0.6,0.3840363458197853,0.35643153526970955,0.33333333333333326,0.31081081081081074,0.3333333333333333,0.2923076923076923,1
0.8431372549019608,1,0,1,0.3804878048780488,0.42054794520547945,0.31111111111111106,0.4083333333333333,0.5737383635472807,0.45435684647302904,0.19999999999999996,0.581081081081081,0.6666666666666665,0.5846153846153846,1
0.13725490196078433,0,2,1,0.11707317073170731,0.5,0.39999999999999997,0.42499999999999993,0.18074918711861387,0.349792531120332,0.48888888888888893,0.3918918918918919,0.1481481481481482,0.41538461538461546,1
0.4509803921568628,0,0,2,0.10731707317073169,0.1780821917808219,0.4666666666666666,0.725,0.7299006725758318,0.47966804979253114,0.0,0.6486486486486486,0.6666666666666665,0.49230769230769234,2
0.1960784313725491,1,1,0,0.0,0.25616438356164384,0.19999999999999996,0.7000000000000001,0.03964188677564473,0.27759336099585064,0.3111111111111111,0.4054054054054054,0.29629629629629634,0.23076923076923078,0
0.9803921568627451,1,2,0,0.5268292682926831,0.28904109589041094,0.13333333333333336,0.4,0.40773239499354147,0.5236514522821576,0.37777777777777777,0.3783783783783783,0.5185185185185186,0.36923076923076925,1
0.3137254901960784,1,2,2,0.5268292682926831,0.04794520547945205,0.4444444444444445,0.2833333333333333,0.3088949267293216,0.4688796680497925,0.37777777777777777,0.5405405405405405,0.2222222222222222,0.5538461538461539,1
0.13725490196078433,1,0,2,0.5317073170731706,0.3643835616438356,0.6888888888888889,0.5916666666666667,0.45962317936840225,0.6684647302904565,0.3111111111111111,0.31081081081081074,0.1481481481481482,0.2923076923076923,2
0.6666666666666666,0,1,0,0.42439024390243907,0.48356164383561645,0.3777777777777778,0.65,0.2570932252460915,0.4186721991701245,0.37777777777777777,0.3918918918918919,0.25925925925925924,0.36923076923076925,0
0.6666666666666666,0,1,1,0.0,0.24383561643835616,0.39999999999999997,0.7000000000000001,0.16066099505589954,0.2589211618257261,0.288888888888889,0.3783783783783783,0.5555555555555556,0.4,2
0.6274509803921569,1,1,0,0.1658536585365854,0.3424657534246575,0.6444444444444444,0.5416666666666666,0.2147788517215269,0.31286307053941903,0.37777777777777777,0.3918918918918919,0.3703703703703703,0.4461538461538461,2
0.07843137254901966,0,2,0,0.4,0.5602739726027397,0.4222222222222222,0.3416666666666667,0.3503184713375796,0.4863070539419087,0.5555555555555556,0.3513513513513512,0.48148148148148145,0.5538461538461539,1
0.8039215686274509,0,2,2,0.3902439024390244,0.19041095890410958,0.5777777777777777,0.06666666666666665,0.2925036746692798,0.43236514522821573,0.4444444444444444,0.44594594594594583,0.5925925925925926,0.676923076923077,1
0.7450980392156864,1,0,2,0.3219512195121953,0.34794520547945207,0.911111111111111,0.8166666666666668,0.4626519976838448,0.558091286307054,0.2666666666666666,0.4729729729729729,0.1481481481481482,0.2153846153846154,2
0.7843137254901961,1,2,0,0.4390243902439025,0.15616438356164383,0.3333333333333333,0.75,0.29562157587635296,0.47842323651452284,0.33333333333333326,0.43243243243243235,0.48148148148148145,0.3384615384615385,2
0.5294117647058824,0,1,2,0.36585365853658536,0.1506849315068493,0.4222222222222222,0.2583333333333333,0.14453699167074963,0.35767634854771785,0.5333333333333334,0.4864864864864864,0.29629629629629634,0.5538461538461539,1
0.11764705882352944,0,1,1,0.3902439024390244,0.34383561643835614,0.5111111111111111,0.45833333333333337,0.18814306712395884,0.43278008298755183,0.4444444444444444,0.4729729729729729,0.3333333333333333,0.41538461538461546,1
0.1568627450980392,0,1,0,0.23902439024390232,0.3232876712328767,0.711111111111111,0.3666666666666667,0.10734488441494812,0.1887966804979253,0.5333333333333334,0.44594594594594583,0.1111111111111111,0.5076923076923077,2
0.13725490196078433,0,2,0,0.5560975609756097,0.38767123287671235,0.4222222222222222,0.43333333333333335,0.35753418555966326,0.629460580912863,0.37777777777777777,0.4054054054054054,0.44444444444444436,0.5692307692307693,1
0.21568627450980393,1,0,2,0.2829268292682928,0.28904109589041094,0.5777777777777777,0.33333333333333337,0.8033049752794975,0.47053941908713687,0.0888888888888888,0.45945945945945943,0.5555555555555556,0.6461538461538462,1
0.6470588235294118,0,0,1,0.10731707317073169,0.3684931506849315,0.5111111111111111,0.5583333333333332,0.6001514409157721,0.3900414937759336,0.0,0.5945945945945946,0.2222222222222222,0.4769230769230769,2
0.6274509803921569,0,2,0,0.2146341463414635,0.6150684931506849,0.4222222222222222,0.18333333333333332,0.13723219455703534,0.2804979253112033,0.4666666666666668,0.6756756756756755,0.5925925925925926,0.7384615384615385,2
0.9215686274509803,0,1,2,0.29756097560975625,0.4904109589041096,0.3777777777777778,0.33333333333333337,0.13683132154469735,0.3738589211618257,0.3999999999999999,0.17567567567567566,0.1111111111111111,0.27692307692307694,2
0.43137254901960786,1,1,0,0.5609756097560977,0.3424657534246575,0.3333333333333333,0.6,0.12725491069440115,0.596265560165975,0.6000000000000001,0.3783783783783783,0.5555555555555556,0.5538461538461539,2
0.4509803921568628,1,2,1,0.35609756097560996,0.3767123287671233,1.0,0.008333333333333331,0.3005211349160394,0.5248962655601659,0.4222222222222223,0.4864864864864864,0.1481481481481482,0.5538461538461539,1
